id,name,category,status,parsed_fields_count,warnings,raw_snippet
131695,Lindt Indulgence Kakao Nibs Eier weiße Schokolade Beutel 90g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2453.0 not in [0.0, 900.0] | energy_mismatch:kJ=589.0 inconsistent_with_kcal=2453.0 | warnings_present","Brennwert: 589 Kilokalorien (kcal) Brennwert: 2453 Kilojoule (kJ) Kohlenhydrate: 54g Kohlenhydrate, davon Zucker: 51g Fett: 38g Fett, davon…"
131696,Lindt Eier Indulgence Himbeer Panna Cotta gefüllte Schokolade 90g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2318.0 not in [0.0, 900.0] | energy_mismatch:kJ=556.0 inconsistent_with_kcal=2318.0 | warnings_present","Brennwert: 556 Kilokalorien (kcal) Brennwert: 2318 Kilojoule (kJ) Kohlenhydrate: 53g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
131697,Lindt Kleine Ostergeschenke Schokoladen mit Füllungen Packung 37g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2326.0 not in [0.0, 900.0] | energy_mismatch:kJ=558.0 inconsistent_with_kcal=2326.0 | warnings_present","Brennwert: 558 Kilokalorien (kcal) Brennwert: 2326 Kilojoule (kJ) Kohlenhydrate: 55g Kohlenhydrate, davon Zucker: 53g Fett: 34g Fett, davon…"
131698,Lindt Goldhasen Tafel Vollmilch mit Karamell und Salz Packung 115g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2291.0 not in [0.0, 900.0] | energy_mismatch:kJ=549.0 inconsistent_with_kcal=2291.0 | warnings_present","Brennwert: 549 Kilokalorien (kcal) Brennwert: 2291 Kilojoule (kJ) Kohlenhydrate: 56g Kohlenhydrate, davon Zucker: 52g Fett: 33g Fett, davon…"
131704,Lindt Goldhase im Nest Herz mit zartschmelzenden Füllungen 195g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2425.0 not in [0.0, 900.0] | energy_mismatch:kJ=582.0 inconsistent_with_kcal=2425.0 | warnings_present","Brennwert: 582 Kilokalorien (kcal) Brennwert: 2425 Kilojoule (kJ) Kohlenhydrate: 51g Kohlenhydrate, davon Zucker: 50g Fett: 39g Fett, davon…"
131705,Lindt Goldhase Best Friends mit zwei Freundschaftsbändchen 100g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2272.0 not in [0.0, 900.0] | energy_mismatch:kJ=544.0 inconsistent_with_kcal=2272.0 | warnings_present","Brennwert: 544 Kilokalorien (kcal) Brennwert: 2272 Kilojoule (kJ) Kohlenhydrate: 56g Kohlenhydrate, davon Zucker: 54g Fett: 32g Fett, davon…"
131732,Lindt Oster Goldhase Tasche Herz Vollmilch Schokolade Packung 100g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2272.0 not in [0.0, 900.0] | energy_mismatch:kJ=544.0 inconsistent_with_kcal=2272.0 | warnings_present","Brennwert: 544 Kilokalorien (kcal) Brennwert: 2272 Kilojoule (kJ) Kohlenhydrate: 56g Kohlenhydrate, davon Zucker: 54g Fett: 32g Fett, davon…"
131734,Lindt Oster Goldhase Cut Out Range Köcher Vollmilch Schokolade 87g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2309.0 not in [0.0, 900.0] | energy_mismatch:kJ=554.0 inconsistent_with_kcal=2309.0 | warnings_present","Brennwert: 554 Kilokalorien (kcal) Brennwert: 2309 Kilojoule (kJ) Kohlenhydrate: 54g Kohlenhydrate, davon Zucker: 53g Fett: 34g Fett, davon…"
131735,Lindt Oster Goldhase Nest Frühling Vollmilchschokolade Packung 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2292.0 not in [0.0, 900.0] | energy_mismatch:kJ=549.0 inconsistent_with_kcal=2292.0 | warnings_present","Brennwert: 549 Kilokalorien (kcal) Brennwert: 2292 Kilojoule (kJ) Kohlenhydrate: 55g Kohlenhydrate, davon Zucker: 54g Fett: 33g Fett, davon…"
131741,Lindt Oster Goldhase Cut Out Kissenpackung Vollmilch-Schokolade 39g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2369.0 not in [0.0, 900.0] | energy_mismatch:kJ=568.0 inconsistent_with_kcal=2369.0 | warnings_present","Brennwert: 568 Kilokalorien (kcal) Brennwert: 2369 Kilojoule (kJ) Kohlenhydrate: 53g Kohlenhydrate, davon Zucker: 51g Fett: 36g Fett, davon…"
131742,Lindt Oster Goldhase Cut Out Range Nest Vollmilchschokolade 198g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2308.0 not in [0.0, 900.0] | energy_mismatch:kJ=553.0 inconsistent_with_kcal=2308.0 | warnings_present","Brennwert: 553 Kilokalorien (kcal) Brennwert: 2308 Kilojoule (kJ) Kohlenhydrate: 54g Kohlenhydrate, davon Zucker: 53g Fett: 34g Fett, davon…"
131743,Lindt Oster Goldhase Cut Out großes Geschenk Vollmilch-Schokolade 266g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2308.0 not in [0.0, 900.0] | energy_mismatch:kJ=553.0 inconsistent_with_kcal=2308.0 | warnings_present","Brennwert: 553 Kilokalorien (kcal) Brennwert: 2308 Kilojoule (kJ) Kohlenhydrate: 54g Kohlenhydrate, davon Zucker: 53g Fett: 34g Fett, davon…"
131763,Lindt Swiss Premium Weiße Mandel Tafel 300g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2374 kj – Energie kcal: 570 kcal - Kohlenhydrate: 50,0 GRM - Kohlenhydrate, davon Zucker: 49,0 GRM - Eiweiß: 8,8 GRM - Fett: 37…"
131764,Lindt Nuxor Weiß Schokolade mit Haselnüssen 103g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2488 kj – Energie kcal: 599 kcal - Kohlenhydrate: 40,0 GRM - Kohlenhydrate, davon Zucker: 36,0 GRM - Eiweiß: 7,6 GRM - Fett: 45…"
131765,Lindt Nuxor Mischung Kissenpackung 206g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2499 kj – Energie kcal: 602 kcal - Kohlenhydrate: 38,0 GRM - Kohlenhydrate, davon Zucker: 33,0 GRM - Eiweiß: 8,8 GRM - Fett: 45…"
131766,Lindt Moments Mischung Lindor Nuxor Fioretto 223g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2465 kj – Energie kcal: 593 kcal - Kohlenhydrate: 43,0 GRM - Kohlenhydrate, davon Zucker: 39,0 GRM - Eiweiß: 6,8 GRM - Fett: 43…"
131767,Lindt Nuss Deluxe Ganze Haselnuss Vollmilch Riegel 35g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2315 kj – Energie kcal: 555 kcal - Kohlenhydrate: 50,0 GRM - Kohlenhydrate, davon Zucker: 48,0 GRM - Eiweiß: 7,8 GRM - Fett: 35…"
131768,Lindt Nuss Deluxe Ganze Haselnuss Dunkel Riegel 35g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2329 kj – Energie kcal: 560 kcal - Kohlenhydrate: 47,0 GRM - Kohlenhydrate, davon Zucker: 43,0 GRM - Eiweiß: 6,4 GRM - Fett: 37…"
131769,Lindt Nuss Deluxe Ganze Haselnuss Milch Beutel 98g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2455 kj – Energie kcal: 589 kcal - Kohlenhydrate: 50,0 GRM - Kohlenhydrate, davon Zucker: 45,0 GRM - Eiweiß: 7,0 GRM - Fett: 39…"
131770,Lindt Nuss Deluxe Ganze Haselnuss Dunkel Beutel 98g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2463 kj – Energie kcal: 593 kcal - Kohlenhydrate: 45,0 GRM - Kohlenhydrate, davon Zucker: 38,0 GRM - Eiweiß: 7,6 GRM - Fett: 40…"
131771,Lindt HELLO Mischung 4 Good Vibes 41g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2350 kj – Energie kcal: 564 kcal - Kohlenhydrate: 52,0 GRM - Kohlenhydrate, davon Zucker: 50,0 GRM - Eiweiß: 6,8 GRM - Fett: 36…"
131772,Lindt HELLO Mischung 4 Good Vibes 90g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2350 kj – Energie kcal: 564 kcal - Kohlenhydrate: 52,0 GRM - Kohlenhydrate, davon Zucker: 50,0 GRM - Eiweiß: 6,8 GRM - Fett: 36…"
131773,Lindt HELLO Mischung 4 Good Vibes 164g,NUTRITION,OK,7,all_checks_passed,"Energie kj: 2350 kj – Energie kcal: 564 kcal - Kohlenhydrate: 52,0 GRM - Kohlenhydrate, davon Zucker: 50,0 GRM - Eiweiß: 6,8 GRM - Fett: 36…"
132049,Lindt Schokoeier Eierlikör cremig gefüllt mit edlem Eierlikör 108g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 2023 kJ / 485 kcal Fett 27,0 g gesättigte Fettsäuren 15,0 g Kohlenhydrate 45,0 g davon Zucker 42,0 g Eiweiß 4,6 g Salz …"
132103,Lindt Lindor Cornet Milch mit zartschmelzender Füllung Packung 500g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2587.0 not in [0.0, 900.0] | energy_mismatch:kJ=623.0 inconsistent_with_kcal=2587.0 | warnings_present","Brennwert: 623 Kilokalorien (kcal) Brennwert: 2587 Kilojoule (kJ) Kohlenhydrate: 44g Kohlenhydrate, davon Zucker: 42g Fett: 47g Fett, davon…"
132104,Lindt Lindor Cornet Dark mit zartschmelzender Füllung Packung 500g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | plausibility_out_of_range:kcal:2624.0 not in [0.0, 900.0] | energy_mismatch:kJ=634.0 inconsistent_with_kcal=2624.0 | warnings_present","Brennwert: 634 Kilokalorien (kcal) Brennwert: 2624 Kilojoule (kJ) Kohlenhydrate: 29g Kohlenhydrate, davon Zucker: 25g Fett: 53g Fett, davon…"
132111,Lindt Lindor Cornet Mischung mit zartschmelzenden Füllungen 500g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2619.0 not in [0.0, 900.0] | energy_mismatch:kJ=631.0 inconsistent_with_kcal=2619.0 | warnings_present","Brennwert: 631 Kilokalorien (kcal) Brennwert: 2619 Kilojoule (kJ) Kohlenhydrate: 41g Kohlenhydrate, davon Zucker: 40g Fett: 49g Fett, davon…"
132186,Lindt Mini Pralinés Glücksbringer exquisite Auswahl Packung 100g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2195.0 not in [0.0, 900.0] | energy_mismatch:kJ=526.0 inconsistent_with_kcal=2195.0 | warnings_present","Brennwert: 526 Kilokalorien (kcal) Brennwert: 2195 Kilojoule (kJ) Kohlenhydrate: 54g Kohlenhydrate, davon Zucker: 47g Fett: 30g Fett, davon…"
132191,Lindt Eier Whisky Trüffel mit Whisky-Trüffel-Füllung Packung 108g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2037.0 not in [0.0, 900.0] | energy_mismatch:kJ=489.0 inconsistent_with_kcal=2037.0 | warnings_present","Brennwert: 489 Kilokalorien (kcal) Brennwert: 2037 Kilojoule (kJ) Kohlenhydrate: 41g Kohlenhydrate, davon Zucker: 38g Fett: 29g Fett, davon…"
132192,Lindt Eier Spezialitäten mit alkoholischen Füllungen Packung 108g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:3, | plausibility_out_of_range:kcal:1904.0 not in [0.0, 900.0] | energy_mismatch:kJ=456.0 inconsistent_with_kcal=1904.0 | warnings_present","Brennwert: 456 Kilokalorien (kcal) Brennwert: 1904 Kilojoule (kJ) Kohlenhydrate: 48g Kohlenhydrate, davon Zucker: 43g Fett: 23g Fett, davon…"
132525,Lindt Lindor Mischung Gold zartschmelzende Füllungen Beutel 99g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2613.0 not in [0.0, 900.0] | energy_mismatch:kJ=630.0 inconsistent_with_kcal=2613.0 | warnings_present","Brennwert: 630 Kilokalorien (kcal) Brennwert: 2613 Kilojoule (kJ) Kohlenhydrate: 41g Kohlenhydrate, davon Zucker: 39g Fett: 49g Fett, davon…"
132526,Lindt Dubai Style Chocolade mit Pistazien-Engelshaar-Füllung 145g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:8, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2345.0 not in [0.0, 900.0] | energy_mismatch:kJ=563.0 inconsistent_with_kcal=2345.0 | warnings_present","Brennwert: 563 Kilokalorien (kcal) Brennwert: 2345 Kilojoule (kJ) Kohlenhydrate: 50g Kohlenhydrate, davon Zucker: 46g Fett: 36g Fett, davon…"
132527,Lindt Lindor Milch mit zartschmelzender Füllung Packung 100g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2589.0 not in [0.0, 900.0] | energy_mismatch:kJ=623.0 inconsistent_with_kcal=2589.0 | warnings_present","Brennwert: 623 Kilokalorien (kcal) Brennwert: 2589 Kilojoule (kJ) Kohlenhydrate: 44g Kohlenhydrate, davon Zucker: 43g Fett: 47g Fett, davon…"
132528,Lindt Lindor Dark 70 Prozent mit Edelbitter-Schokolade Packung 100g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | plausibility_out_of_range:kcal:2624.0 not in [0.0, 900.0] | energy_mismatch:kJ=634.0 inconsistent_with_kcal=2624.0 | warnings_present","Brennwert: 634 Kilokalorien (kcal) Brennwert: 2624 Kilojoule (kJ) Kohlenhydrate: 29g Kohlenhydrate, davon Zucker: 25g Fett: 53g Fett, davon…"
132692,Lindt Limoncello Tafel Packung mit Zitronenlikör-Füllung 100g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2009.0 not in [0.0, 900.0] | energy_mismatch:kJ=480.0 inconsistent_with_kcal=2009.0 | warnings_present","Brennwert: 480 Kilokalorien (kcal) Brennwert: 2009 Kilojoule (kJ) Kohlenhydrate: 60g Kohlenhydrate, davon Zucker: 59g Fett: 22g Fett, davon…"
132719,"Lindt Nuxor Beutel, Feinherb 700g",NUTRITION,OK,8,"unparseable_numeric_fragment:9, | unparseable_numeric_fragment:0, | all_checks_passed",Energie kj 2466 kj Energie kcal 594 kcal Fett 45GRM Fett davon gesättigte Fettsäuren 14GRM Kohlenhydrate 35GRM Kohlenhydrate davon Zucker 3…
132720,"Lindt Nuxor Beutel, Milch 700g",NUTRITION,OK,8,"unparseable_numeric_fragment:9, | unparseable_numeric_fragment:0, | all_checks_passed",Energie kj 2502 kj Energie kcal 602 kcal Fett 45GRM Fett davon gesättigte Fettsäuren 13GRM Kohlenhydrate 39GRM Kohlenhydrate davon Zucker 3…
132721,Lindt Moments XL Beutel 750g,NUTRITION,OK,8,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | all_checks_passed",Energie kj 2466 kj Energie kcal 594 kcal Fett 43GRM Fett davon gesättigte Fettsäuren 24GRM Kohlenhydrate 43GRM Kohlenhydrate davon Zucker 4…
132912,Lindt Williams Vollmilch Tafel mit Williams Birnenbrand Füllung 100g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 1968 kJ / 470 kcal Fett 22,0 g gesättigte Fettsäuren 13,0 g Kohlenhydrate 58,0 g davon Zucker 57,0 g Eiweiß 4,40 g Salz…"
133049,Lindt Hochfein Design Frühling feinste Pralinen Packung 350g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:8, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2345.0 not in [0.0, 900.0] | energy_mismatch:kJ=563.0 inconsistent_with_kcal=2345.0 | warnings_present","Brennwert: 563 Kilokalorien (kcal) Brennwert: 2345 Kilojoule (kJ) Kohlenhydrate: 50g Kohlenhydrate, davon Zucker: 46g Fett: 36g Fett, davon…"
133050,Lindt Hochfein Design Frühling feinste Pralinen Packung 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2318.0 not in [0.0, 900.0] | energy_mismatch:kJ=556.0 inconsistent_with_kcal=2318.0 | warnings_present","Brennwert: 556 Kilokalorien (kcal) Brennwert: 2318 Kilojoule (kJ) Kohlenhydrate: 51g Kohlenhydrate, davon Zucker: 49g Fett: 35g Fett, davon…"
133148,Lindt Dubai Style Chocolade Riegel mit Pistazien und Engelshaar 40g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:8, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2310.0 not in [0.0, 900.0] | energy_mismatch:kJ=554.0 inconsistent_with_kcal=2310.0 | warnings_present","Brennwert: 554 Kilokalorien (kcal) Brennwert: 2310 Kilojoule (kJ) Kohlenhydrate: 50g Kohlenhydrate, davon Zucker: 45g Fett: 35g Fett, davon…"
133149,Lindt Dubai Style Chocolade Pralinen mit Pistazien und Engelshaar 40g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:8, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2310.0 not in [0.0, 900.0] | energy_mismatch:kJ=554.0 inconsistent_with_kcal=2310.0 | warnings_present","Brennwert: 554 Kilokalorien (kcal) Brennwert: 2310 Kilojoule (kJ) Kohlenhydrate: 50g Kohlenhydrate, davon Zucker: 45g Fett: 35g Fett, davon…"
133209,Lindt Kirsch Vollmilch Tafel mit flüssiger Kirschwasser Füllung 100g,NUTRITION,OK,8,all_checks_passed,"Energie / Brennwert 1959 kJ / 468 kcal Fett 22,0 g gesättigte Fettsäuren 13,0 g Kohlenhydrate 58,0 g davon Zucker 57,0 g Eiweiß 4,4 g Salz …"
133312,Lindt Hochfein Design Frühling feinste Pralinen Packung 500g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2281.0 not in [0.0, 900.0] | energy_mismatch:kJ=547.0 inconsistent_with_kcal=2281.0 | warnings_present","Brennwert: 547 Kilokalorien (kcal) Brennwert: 2281 Kilojoule (kJ) Kohlenhydrate: 51g Kohlenhydrate, davon Zucker: 49g Fett: 34g Fett, davon…"
134444,Lindt HELLO Stick Crunchy Nougat Vollmilch-Schokolade Packung 39g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2294.0 not in [0.0, 900.0] | energy_mismatch:kJ=549.0 inconsistent_with_kcal=2294.0 | warnings_present","Brennwert: 549 Kilokalorien (kcal) Brennwert: 2294 Kilojoule (kJ) Kohlenhydrate: 56g Kohlenhydrate, davon Zucker: 53g Fett: 32g Fett, davon…"
134445,Lindt HELLO Stick Salted Caramel Vollmilch-Schokolade Packung 39g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:3, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2193.0 not in [0.0, 900.0] | energy_mismatch:kJ=526.0 inconsistent_with_kcal=2193.0 | warnings_present","Brennwert: 526 Kilokalorien (kcal) Brennwert: 2193 Kilojoule (kJ) Kohlenhydrate: 55g Kohlenhydrate, davon Zucker: 51g Fett: 32g Fett, davon…"
134446,Lindt HELLO Stick Cookie and Cream Vollmilch-Schokolade Packung 39g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:5, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2471.0 not in [0.0, 900.0] | energy_mismatch:kJ=593.0 inconsistent_with_kcal=2471.0 | warnings_present","Brennwert: 593 Kilokalorien (kcal) Brennwert: 2471 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 47g Fett: 40g Fett, davon…"
134447,HELLO Stick Strawberry Cheesecake umhüllt mit Vollmilch Schokolade 37g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2409.0 not in [0.0, 900.0] | energy_mismatch:kJ=578.0 inconsistent_with_kcal=2409.0 | warnings_present","Brennwert: 578 Kilokalorien (kcal) Brennwert: 2409 Kilojoule (kJ) Kohlenhydrate: 50g Kohlenhydrate, davon Zucker: 48g Fett: 39g Fett, davon…"
134604,Lindt Santa im Mini-Schornstein Vollmilch-Schokolade Packung 60g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | energy_mismatch:kJ=554.0 inconsistent_with_kcal=56.0 | warnings_present","Brennwert: 554 Kilokalorien (kcal) Brennwert: 56 Kilojoule (kJ) Kohlenhydrate: 53g Kohlenhydrate, davon Zucker: 33g Fett: 33g Fett, davon g…"
134605,Lindt Lindor Kugeln Mixkarton Weihnachten Schokolade Packung 475g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:5, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2652.0 not in [0.0, 900.0] | energy_mismatch:kJ=640.0 inconsistent_with_kcal=2652.0 | warnings_present","Brennwert: 640 Kilokalorien (kcal) Brennwert: 2652 Kilojoule (kJ) Kohlenhydrate: 42g Kohlenhydrate, davon Zucker: 40g Fett: 51g Fett, davon…"
134607,Lindt Lindor Kugeln Milch Weihnachten Schokolade Packung 475g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2589.0 not in [0.0, 900.0] | energy_mismatch:kJ=623.0 inconsistent_with_kcal=2589.0 | warnings_present","Brennwert: 623 Kilokalorien (kcal) Brennwert: 2589 Kilojoule (kJ) Kohlenhydrate: 44g Kohlenhydrate, davon Zucker: 43g Fett: 47g Fett, davon…"
134608,Lindt Blätterkrokant Kugeln Weihnachten mit cremigem Schmelz 450g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:5, | unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2179.0 not in [0.0, 900.0] | energy_mismatch:kJ=520.0 inconsistent_with_kcal=2179.0 | warnings_present","Brennwert: 520 Kilokalorien (kcal) Brennwert: 2179 Kilojoule (kJ) Kohlenhydrate: 67g Kohlenhydrate, davon Zucker: 62g Fett: 24g Fett, davon…"
134609,Lindt Weihnachtsklassiker Mix Kugeln eine feine Auswahl Packung 450g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2370.0 not in [0.0, 900.0] | energy_mismatch:kJ=568.0 inconsistent_with_kcal=2370.0 | warnings_present","Brennwert: 568 Kilokalorien (kcal) Brennwert: 2370 Kilojoule (kJ) Kohlenhydrate: 55g Kohlenhydrate, davon Zucker: 52g Fett: 35g Fett, davon…"
134610,Lindt Mini Engel Vollmilch-Schokolade festliche Optik Packung 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2350.0 not in [0.0, 900.0] | energy_mismatch:kJ=564.0 inconsistent_with_kcal=2350.0 | warnings_present","Brennwert: 564 Kilokalorien (kcal) Brennwert: 2350 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
134611,Lindt Mini Santa Weihnachtsmann Vollmilch-Schokolade Packung 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2350.0 not in [0.0, 900.0] | energy_mismatch:kJ=564.0 inconsistent_with_kcal=2350.0 | warnings_present","Brennwert: 564 Kilokalorien (kcal) Brennwert: 2350 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
134612,Lindt Mini Santa Glamour Vollmilch-Schokolade zartschmelzend 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2350.0 not in [0.0, 900.0] | energy_mismatch:kJ=564.0 inconsistent_with_kcal=2350.0 | warnings_present","Brennwert: 564 Kilokalorien (kcal) Brennwert: 2350 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
134613,Lindt Mini Figuren Weihnachten Mischung Vollmilch-Schokolade 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2350.0 not in [0.0, 900.0] | energy_mismatch:kJ=564.0 inconsistent_with_kcal=2350.0 | warnings_present","Brennwert: 564 Kilokalorien (kcal) Brennwert: 2350 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
134614,Lindt Mini Teddy Weihnachten Vollmilch-Schokolade Packung 200g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:7, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2350.0 not in [0.0, 900.0] | energy_mismatch:kJ=564.0 inconsistent_with_kcal=2350.0 | warnings_present","Brennwert: 564 Kilokalorien (kcal) Brennwert: 2350 Kilojoule (kJ) Kohlenhydrate: 52g Kohlenhydrate, davon Zucker: 50g Fett: 36g Fett, davon…"
134619,Lindt Baumbehang Lindor Weihnachten Vollmilch-Schokolade Packung 500g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:4, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2582.0 not in [0.0, 900.0] | energy_mismatch:kJ=622.0 inconsistent_with_kcal=2582.0 | warnings_present","Brennwert: 622 Kilokalorien (kcal) Brennwert: 2582 Kilojoule (kJ) Kohlenhydrate: 44g Kohlenhydrate, davon Zucker: 42g Fett: 47g Fett, davon…"
134621,Lindt Baumbehang Mix Weihnachten Vollmilch-Schokolade Packung 500g,NUTRITION,OK_WITH_WARNINGS,9,"unparseable_numeric_fragment:6, | unparseable_numeric_fragment:0, | plausibility_out_of_range:kcal:2409.0 not in [0.0, 900.0] | energy_mismatch:kJ=578.0 inconsistent_with_kcal=2409.0 | warnings_present","Brennwert: 578 Kilokalorien (kcal) Brennwert: 2409 Kilojoule (kJ) Kohlenhydrate: 51g Kohlenhydrate, davon Zucker: 49g Fett: 38g Fett, davon…"
